ticker,quarter_end_date,q4_eps,sum_4q,fy_eps,gap,flag
MARA,2020-12-31,-0.06,-0.37,-0.13,0.24,True
MARA,2021-12-31,0.11,-0.33,-0.36,0.03,False
MARA,2022-12-31,-3.14,-5.67,-6.12,0.45,True
MARA,2024-12-31,1.29,1.41,1.72,0.31,True
MARA,2025-12-31,-10.37,-9.81,-3.69,6.12,True
MAT,2014-12-31,0.44,1.46,1.45,0.01,False
MAT,2015-12-31,0.63,1.09,1.08,0.01,False
MAT,2016-12-31,0.49,0.9,0.92,0.02,False
MAT,2017-12-31,-0.82,-3.06,-3.07,0.01,False
MAT,2018-12-31,0.03,-1.55,-1.54,0.01,False
MAT,2019-12-31,0.0,-0.62,-0.62,0.0,False
MAT,2020-12-31,0.37,0.36,0.36,0.0,False
MAT,2021-12-31,0.6,2.49,2.53,0.04,False
MAT,2022-12-31,0.04,1.08,1.1,0.02,False
MAT,2023-12-31,0.41,0.6,0.6,0.0,False
MAT,2024-12-31,0.41,1.59,1.58,0.01,False
MAT,2025-12-31,0.34,1.26,1.24,0.02,False
MATW,2015-09-30,0.51,1.91,1.91,0.0,False
MATW,2016-09-30,0.73,2.03,2.03,0.0,False
MATW,2017-09-30,0.6,2.29,2.28,0.01,False
MATW,2018-09-30,0.93,3.37,3.37,0.0,False
MATW,2019-09-30,-2.31,-1.27,-1.21,0.06,False
MATW,2020-09-30,0.24,-2.8,-2.79,0.01,False
MATW,2021-09-30,-0.12,0.08,0.09,0.01,False
MATW,2022-09-30,-2.65,-3.24,-3.18,0.06,False
MATW,2023-09-30,0.56,1.25,1.26,0.01,False
MATW,2024-09-30,-2.25,-1.97,-1.93,0.04,False
MATW,2025-09-30,-0.9,-0.81,-0.79,0.02,False
MATX,2014-12-31,0.64,1.64,1.63,0.01,False
MATX,2015-12-31,0.6,2.34,2.34,0.0,False
MATX,2016-12-31,0.44,1.85,1.85,0.0,False
MATX,2017-12-31,3.89,5.39,5.37,0.02,False
MATX,2018-12-31,0.48,2.54,2.53,0.01,False
MATX,2019-12-31,0.36,1.92,1.91,0.01,False
MATX,2020-12-31,1.95,4.43,4.44,0.01,False
MATX,2021-12-31,9.44,21.67,21.47,0.2,False
MATX,2022-12-31,2.09,26.7,27.07,0.37,False
MATX,2023-12-31,1.76,8.36,8.32,0.04,False
MATX,2024-12-31,3.74,13.98,13.93,0.05,False
MATX,2025-12-31,4.56,13.9,13.81,0.09,False
MBC,2023-12-31,0.28,1.4,1.4,0.0,False
MBC,2024-12-29,0.11,0.97,0.96,0.01,False
MBC,2025-12-28,-0.33,0.2,0.21,0.01,False
MBIN,2017-12-31,0.73,2.23,2.28,0.05,False
MBIN,2018-12-31,0.51,2.08,2.07,0.01,False
MBIN,2019-12-31,0.92,2.37,2.37,0.0,False
MBIN,2020-12-31,1.95,5.78,5.77,0.01,False
MBIN,2021-12-31,1.14,5.29,4.76,0.53,True
MBIN,2023-12-31,1.58,5.64,5.64,0.0,False
MBIN,2024-12-31,1.85,6.31,6.3,0.01,False
MBIN,2025-12-31,1.28,3.78,3.78,0.0,False
MCRI,2014-12-31,0.22,0.83,0.83,0.0,False
MCRI,2015-12-31,0.29,1.19,1.19,0.0,False
MCRI,2016-12-31,0.36,1.39,1.39,0.0,False
MCRI,2017-12-31,0.23,1.39,1.39,0.0,False
MCRI,2018-12-31,0.39,1.83,1.83,0.0,False
MCRI,2019-12-31,0.33,1.71,1.7,0.01,False
MCRI,2020-12-31,0.78,1.22,1.25,0.03,False
MCRI,2021-12-31,1.02,3.52,3.53,0.01,False
MCRI,2022-12-31,1.14,4.46,4.47,0.01,False
MCRI,2023-12-31,0.93,4.2,4.2,0.0,False
MCRI,2024-12-31,0.23,3.82,3.84,0.02,False
MCRI,2025-12-31,1.25,5.43,5.43,0.0,False
MCY,2014-12-31,-0.38,3.24,3.23,0.01,False
MCY,2015-12-31,0.42,1.34,1.35,0.01,False
MCY,2016-12-31,-0.47,1.32,1.32,0.0,False
MCY,2017-12-31,0.36,2.62,2.62,0.0,False
MCY,2018-12-31,-1.48,-0.1,-0.1,0.0,False
MCY,2019-12-31,0.57,5.77,5.78,0.01,False
MCY,2020-12-31,3.01,6.77,6.77,0.0,False
MCY,2021-12-31,0.55,4.47,4.48,0.01,False
MCY,2022-12-31,-0.12,-9.26,-9.26,0.0,False
MCY,2023-12-31,3.46,1.74,1.74,0.0,False
MCY,2024-12-31,1.82,8.45,8.45,0.0,False
MCY,2025-12-31,3.66,9.77,9.77,0.0,False
MD,2014-12-31,0.89,3.17,3.18,0.01,False
MD,2015-12-31,0.99,3.58,3.58,0.0,False
MD,2016-12-31,0.84,3.5,3.49,0.01,False
MD,2017-12-31,1.46,3.45,3.45,0.0,False
MD,2018-12-31,0.68,2.93,2.93,0.0,False
MD,2019-12-31,0.11,-18.04,-17.94,0.1,False
MD,2020-12-31,-0.77,-9.52,-9.55,0.03,False
MD,2021-12-31,0.55,1.53,1.53,0.0,False
MD,2022-12-31,0.36,0.8,0.79,0.01,False
MD,2023-12-31,-1.54,-0.77,0.73,1.5,True
MD,2024-12-31,0.37,-1.19,-1.19,0.0,False
MD,2025-12-31,0.4,1.94,1.94,0.0,False
MDU,2014-12-31,0.44,1.55,1.55,0.0,False
MDU,2015-12-31,0.27,-3.2,-3.2,0.0,False
MDU,2016-12-31,0.34,0.33,0.33,0.0,False
MDU,2017-12-31,0.59,1.44,1.43,0.01,False
MDU,2018-12-31,0.4,1.39,1.39,0.0,False
MDU,2019-12-31,0.47,1.68,1.69,0.01,False
MDU,2020-12-31,0.56,1.95,1.95,0.0,False
MDU,2021-12-31,0.42,1.86,1.87,0.01,False
MDU,2022-12-31,0.58,1.82,1.81,0.01,False
MDU,2023-12-31,0.84,2.04,2.03,0.01,False
MDU,2024-12-31,0.27,1.38,1.37,0.01,False
MDU,2025-12-31,0.37,0.93,0.93,0.0,False
MEDP,2016-12-31,-0.0,0.39,0.37,0.02,False
MEDP,2017-12-31,0.3,0.98,0.98,0.0,False
MEDP,2018-12-31,0.61,1.98,1.97,0.01,False
MEDP,2019-12-31,0.79,2.66,2.67,0.01,False
MEDP,2020-12-31,1.34,3.83,3.84,0.01,False
MEDP,2021-12-31,1.32,4.81,4.81,0.0,False
MEDP,2022-12-31,2.12,7.32,7.28,0.04,False
MEDP,2023-12-31,2.45,8.87,8.88,0.01,False
MEDP,2024-12-31,3.67,12.63,12.63,0.0,False
MEDP,2025-12-31,4.67,15.3,15.28,0.02,False
MGEE,2019-12-31,0.48,2.5,2.51,0.01,False
MGEE,2020-12-31,0.44,2.6,2.6,0.0,False
MGEE,2021-12-31,0.36,2.93,2.92,0.01,False
MGEE,2022-12-31,0.58,3.06,3.07,0.01,False
MGEE,2023-12-31,0.55,3.25,3.25,0.0,False
MGEE,2024-12-31,0.61,3.33,3.33,0.0,False
MGEE,2025-12-31,0.64,3.72,3.72,0.0,False
MHK,2014-12-31,2.0,7.25,7.25,0.0,False
MHK,2015-12-31,2.57,8.29,8.31,0.02,False
MHK,2016-12-31,3.13,12.47,12.48,0.01,False
MHK,2017-12-31,3.21,12.98,12.98,0.0,False
MHK,2018-12-31,3.05,11.47,11.47,0.0,False
MHK,2019-12-31,3.71,10.32,10.3,0.02,False
MHK,2020-12-31,3.48,7.21,7.22,0.01,False
MHK,2021-12-31,2.8,14.91,14.94,0.03,False
MHK,2022-12-31,0.52,0.3,0.39,0.09,True
MHK,2023-12-31,2.21,-6.89,-6.9,0.01,False
MHK,2024-12-31,1.48,8.13,8.14,0.01,False
MHK,2025-12-31,0.68,5.92,5.93,0.01,False
MHO,2014-12-31,0.36,1.65,1.65,0.0,False
MHO,2015-12-31,0.43,1.68,1.68,0.0,False
MHO,2016-12-31,0.67,1.84,1.84,0.0,False
MHO,2017-12-31,0.53,2.27,2.26,0.01,False
MHO,2018-12-31,1.15,3.72,3.7,0.02,False
MHO,2019-12-31,1.43,4.46,4.48,0.02,False
MHO,2020-12-31,2.72,8.21,8.23,0.02,False
MHO,2021-12-31,3.82,13.28,13.28,0.0,False
MHO,2022-12-31,4.66,17.28,17.24,0.04,False
MHO,2023-12-31,3.62,16.2,16.21,0.01,False
MHO,2024-12-31,4.71,19.71,19.71,0.0,False
MHO,2025-12-31,2.39,14.71,14.74,0.03,False
MIDD,2016-01-02,0.88,3.36,3.36,0.0,False
MIDD,2016-12-31,1.41,4.98,4.98,0.0,False
MIDD,2017-12-30,1.35,5.25,5.26,0.01,False
MIDD,2018-12-29,1.7,5.7,5.7,0.0,False
MIDD,2019-12-28,1.96,6.33,6.33,0.0,False
MIDD,2021-01-02,0.94,3.76,3.76,0.0,False
MIDD,2022-01-01,1.8,8.61,8.62,0.01,False
MIDD,2022-12-31,2.45,7.96,7.95,0.01,False
MIDD,2023-12-30,1.42,7.41,7.41,0.0,False
MIDD,2024-12-28,2.07,7.9,7.9,0.0,False
MIDD,2026-01-03,0.74,-5.66,-5.32,0.34,True
MIR,2023-12-31,-0.08,-0.5,-0.49,0.01,False
MIR,2024-12-31,0.07,-0.19,-0.18,0.01,False
MIR,2025-12-31,0.05,0.09,0.11,0.02,False
MKSI,2014-12-31,0.64,2.17,2.16,0.01,False
MKSI,2015-12-31,0.48,2.29,2.28,0.01,False
MKSI,2016-12-31,0.83,1.93,1.94,0.01,False
MKSI,2017-12-31,1.41,6.16,6.16,0.0,False
MKSI,2018-12-31,1.32,7.14,7.14,0.0,False
MKSI,2019-12-31,0.77,2.55,2.55,0.0,False
MKSI,2020-12-31,2.09,6.33,6.33,0.0,False
MKSI,2021-12-31,2.69,9.9,9.9,0.0,False
MKSI,2022-12-31,0.81,5.79,5.56,0.23,False
MKSI,2023-12-31,-1.04,-27.57,-27.54,0.03,False
MKSI,2024-12-31,1.34,2.81,2.81,0.0,False
MKSI,2025-12-31,1.57,4.36,4.37,0.01,False
MKTX,2014-12-31,0.57,1.97,1.97,0.0,False
MKTX,2015-12-31,0.65,2.54,2.55,0.01,False
MKTX,2016-12-31,0.88,3.35,3.34,0.01,False
MKTX,2017-12-31,0.88,3.89,3.89,0.0,False
MKTX,2018-12-31,1.21,4.57,4.57,0.0,False
MKTX,2019-12-31,1.32,5.4,5.4,0.0,False
MKTX,2020-12-31,1.91,7.85,7.85,0.0,False
MKTX,2021-12-31,1.37,6.77,6.77,0.0,False
MKTX,2022-12-31,1.58,6.65,6.65,0.0,False
MKTX,2023-12-31,1.84,6.85,6.85,0.0,False
MKTX,2024-12-31,1.73,7.27,7.28,0.01,False
MKTX,2025-12-31,2.51,6.66,6.64,0.02,False
MLI,2015-12-26,0.25,1.54,1.54,0.0,False
MLI,2016-12-31,0.3,1.74,1.74,0.0,False
MLI,2017-12-30,0.1,1.49,1.49,0.0,False
MLI,2018-12-29,0.47,1.82,1.82,0.0,False
MLI,2019-12-28,0.5,1.8,1.79,0.01,False
MLI,2020-12-26,0.64,2.47,2.47,0.0,False
MLI,2021-12-25,2.21,8.25,8.25,0.0,False
MLI,2022-12-31,2.46,11.63,11.64,0.01,False
MLI,2024-12-28,1.21,5.31,5.31,0.0,False
MLI,2025-12-27,1.38,6.87,6.86,0.01,False
MLKN,2015-05-30,0.39,1.62,1.62,0.0,False
MLKN,2016-05-28,0.67,2.26,2.26,0.0,False
MLKN,2017-06-03,0.55,2.05,2.05,0.0,False
MLKN,2018-06-02,0.53,2.12,2.12,0.0,False
MLKN,2019-06-01,0.78,2.7,2.7,0.0,False
MLKN,2020-05-30,-3.0,-0.23,-0.15,0.08,True
MLKN,2021-05-29,0.12,2.93,2.92,0.01,False
MLKN,2022-05-28,0.29,-0.47,-0.37,0.1,True
MLKN,2023-06-03,-0.0,0.56,0.55,0.01,False
MLKN,2024-06-01,0.14,1.11,1.11,0.0,False
MLKN,2025-05-31,-0.85,-0.57,-0.54,0.03,False
MLKN,2026-05-30,0.34,1.32,1.32,0.0,False
MMI,2014-12-31,0.42,1.27,1.27,0.0,False
MMI,2015-12-31,0.51,1.7,1.69,0.01,False
MMI,2016-12-31,0.44,1.66,1.66,0.0,False
MMI,2017-12-31,0.22,1.32,1.32,0.0,False
MMI,2018-12-31,0.67,2.22,2.22,0.0,False
MMI,2019-12-31,0.52,1.95,1.95,0.0,False
MMI,2020-12-31,0.59,1.07,1.08,0.01,False
MMI,2021-12-31,1.54,3.53,3.55,0.02,False
MMI,2022-12-31,0.2,2.58,2.59,0.01,False
MMI,2023-12-31,-0.27,-0.89,-0.88,0.01,False
MMI,2024-12-31,0.22,-0.32,-0.32,0.0,False
MMI,2025-12-31,0.34,-0.04,-0.05,0.01,False
MMS,2015-09-30,0.52,2.35,2.35,0.0,False
MMS,2016-09-30,0.76,2.69,2.69,0.0,False
MMS,2017-09-30,0.81,3.18,3.17,0.01,False
MMS,2018-09-30,0.71,3.35,3.35,0.0,False
MMS,2019-09-30,0.93,3.72,3.72,0.0,False
MMS,2020-09-30,1.02,3.4,3.39,0.01,False
MMS,2021-09-30,0.83,4.66,4.67,0.01,False
MMS,2022-09-30,1.13,3.29,3.29,0.0,False
MMS,2023-09-30,0.96,2.63,2.63,0.0,False
MMS,2024-09-30,1.18,4.99,4.99,0.0,False
MMS,2025-09-30,1.31,5.55,5.51,0.04,False
MMSI,2014-12-31,0.2,0.54,0.53,0.01,False
MMSI,2015-12-31,0.14,0.54,0.53,0.01,False
MMSI,2016-12-31,0.17,0.45,0.45,0.0,False
MMSI,2017-12-31,0.13,0.57,0.55,0.02,False
MMSI,2018-12-31,0.16,0.77,0.78,0.01,False
MMSI,2019-12-31,-0.07,0.1,0.1,0.0,False
MMSI,2020-12-31,0.28,-0.17,-0.18,0.01,False
MMSI,2021-12-31,0.36,0.85,0.84,0.01,False
MMSI,2022-12-31,0.58,1.3,1.29,0.01,False
MMSI,2023-12-31,0.47,1.62,1.62,0.0,False
MMSI,2024-12-31,0.46,2.03,2.03,0.0,False
MMSI,2025-12-31,0.63,2.12,2.13,0.01,False
MOG-A,2015-10-03,0.75,3.35,3.35,0.0,False
MOG-A,2016-10-01,0.92,3.48,3.47,0.01,False
MOG-A,2017-09-30,1.07,3.9,3.9,0.0,False
MOG-A,2018-09-29,1.14,2.7,2.68,0.02,False
MOG-A,2019-09-28,1.31,5.11,5.11,0.0,False
MOG-A,2020-10-03,-2.39,0.14,0.28,0.14,True
MOG-A,2021-10-02,1.07,4.87,4.87,0.0,False
MOG-A,2022-10-01,0.92,4.84,4.83,0.01,False
MOG-A,2023-09-30,1.23,5.33,5.34,0.01,False
MOG-A,2024-09-28,1.33,6.41,6.4,0.01,False
MOG-A,2025-09-27,2.07,7.39,7.33,0.06,False
MOH,2014-12-31,0.69,1.27,1.29,0.02,False
MOH,2015-12-31,0.5,2.55,2.58,0.03,False
MOH,2016-12-31,-0.84,0.93,0.92,0.01,False
MOH,2017-12-31,-4.76,-9.19,-9.07,0.12,False
MOH,2018-12-31,3.02,10.58,10.61,0.03,False
MOH,2019-12-31,2.67,11.47,11.47,0.0,False
MOH,2020-12-31,0.57,11.24,11.23,0.01,False
MOH,2021-12-31,1.75,11.26,11.25,0.01,False
MOH,2022-12-31,0.96,13.55,13.55,0.0,False
MOH,2023-12-31,3.7,18.78,18.77,0.01,False
MOH,2024-12-31,4.43,20.42,20.42,0.0,False
MOH,2025-12-31,-3.16,8.55,8.92,0.37,False
MORN,2014-12-31,0.7,1.73,1.74,0.01,False
MORN,2015-12-31,0.85,3.0,3.0,0.0,False
MORN,2016-12-31,1.62,3.72,3.72,0.0,False
MORN,2017-12-31,0.91,3.19,3.18,0.01,False
MORN,2018-12-31,0.99,4.26,4.25,0.01,False
MORN,2019-12-31,0.63,3.52,3.52,0.0,False
MORN,2020-12-31,1.75,5.18,5.18,0.0,False
MORN,2021-12-31,1.3,4.46,4.45,0.01,False
MORN,2022-12-31,0.08,1.63,1.64,0.01,False
MORN,2023-12-31,1.71,3.28,3.29,0.01,False
MORN,2024-12-31,2.71,8.57,8.58,0.01,False
MORN,2025-12-31,2.81,8.89,8.87,0.02,False
MP,2021-12-31,0.25,0.72,0.73,0.01,False
MP,2022-12-31,0.35,1.51,1.52,0.01,False
MP,2023-12-31,-0.1,0.12,0.14,0.02,False
MP,2025-12-31,0.05,-0.52,-0.5,0.02,False
MPT,2014-12-31,0.09,0.29,0.29,0.0,False
MPT,2015-12-31,0.25,0.63,0.63,0.0,False
MPT,2016-12-31,0.13,0.87,0.86,0.01,False
MPT,2017-12-31,0.2,0.83,0.82,0.01,False
MPT,2018-12-31,0.21,2.76,2.76,0.0,False
MPT,2019-12-31,0.26,0.86,0.87,0.01,False
MPT,2020-12-31,0.2,0.82,0.81,0.01,False
MPT,2021-12-31,0.35,1.11,1.11,0.0,False
MPT,2022-12-31,-0.23,1.51,1.5,0.01,False
MPT,2023-12-31,-1.11,-0.94,-0.93,0.01,False
MPT,2024-12-31,-0.69,-4.03,-4.02,0.01,False
MPT,2025-12-31,0.03,-0.46,-0.46,0.0,False
MRCY,2015-06-30,0.18,0.32,0.31,0.01,False
MRCY,2016-06-30,0.19,0.54,0.56,0.02,False
MRCY,2017-06-30,0.19,0.58,0.58,0.0,False
MRCY,2018-06-30,0.21,0.86,0.86,0.0,False
MRCY,2019-06-30,0.25,0.96,0.96,0.0,False
MRCY,2020-07-03,0.49,1.56,1.56,0.0,False
MRCY,2021-07-02,0.32,1.12,1.12,0.0,False
MRCY,2022-07-01,0.3,0.19,0.2,0.01,False
MRCY,2023-06-30,-0.14,-0.5,-0.5,0.0,False
MRCY,2024-06-28,-0.18,-2.38,-2.38,0.0,False
MRCY,2025-06-27,0.28,-0.65,-0.65,0.0,False
MRCY,2026-07-03,0.01,-0.5,-0.5,0.0,False
MRP,2025-12-31,0.74,2.44,2.44,0.0,False
MRTN,2014-12-31,0.27,0.9,0.89,0.01,False
MRTN,2015-12-31,0.26,1.06,1.06,0.0,False
MRTN,2016-12-31,0.25,1.02,1.02,0.0,False
MRTN,2018-12-31,0.29,1.01,1.0,0.01,False
MRTN,2019-12-31,0.29,1.12,1.11,0.01,False
MRTN,2021-12-31,0.3,1.04,1.02,0.02,False
MRTN,2022-12-31,0.31,1.35,1.35,0.0,False
MRTN,2023-12-31,0.15,0.87,0.86,0.01,False
MRTN,2024-12-31,0.07,0.34,0.33,0.01,False
MRTN,2025-12-31,0.05,0.22,0.21,0.01,False
MSA,2014-12-31,0.86,2.33,2.33,0.0,False
MSA,2015-12-31,0.56,1.87,1.87,0.0,False
MSA,2016-12-31,0.65,2.41,2.42,0.01,False
MSA,2017-12-31,-0.85,0.67,0.67,0.0,False
MSA,2018-12-31,0.64,3.18,3.18,0.0,False
MSA,2019-12-31,0.79,3.47,3.52,0.05,False
MSA,2020-12-31,0.31,3.05,3.15,0.1,False
MSA,2021-12-31,-1.55,0.55,0.54,0.01,False
MSA,2022-12-31,1.31,4.56,4.56,0.0,False
MSA,2023-12-31,1.92,1.44,1.48,0.04,False
MSA,2024-12-31,2.22,7.21,7.21,0.0,False
MSA,2025-12-31,2.21,7.08,7.09,0.01,False
MSEX,2014-12-31,0.23,1.14,1.13,0.01,False
MSEX,2015-12-31,0.28,1.22,1.22,0.0,False
MSEX,2016-12-31,0.19,1.38,1.38,0.0,False
MSEX,2017-12-31,0.32,1.38,1.38,0.0,False
MSEX,2018-12-31,0.42,1.95,1.96,0.01,False
MSEX,2019-12-31,0.47,2.01,2.01,0.0,False
MSEX,2020-12-31,0.47,2.18,2.18,0.0,False
MSEX,2021-12-31,0.41,2.07,2.07,0.0,False
MSEX,2022-12-31,0.4,2.38,2.39,0.01,False
MSEX,2023-12-31,0.32,1.76,1.76,0.0,False
MSEX,2024-12-31,0.49,2.47,2.47,0.0,False
MSEX,2025-12-31,0.47,2.37,2.36,0.01,False
MSFT,2015-06-30,-0.39,1.47,1.48,0.01,False
MSFT,2016-06-30,0.39,2.09,2.1,0.01,False
MSFT,2017-06-30,0.83,2.7,2.71,0.01,False
MSFT,2018-06-30,1.13,2.1,2.13,0.03,False
MSFT,2019-06-30,1.71,5.07,5.06,0.01,False
MSFT,2020-06-30,1.46,5.75,5.76,0.01,False
MSFT,2021-06-30,2.17,8.05,8.05,0.0,False
MSFT,2022-06-30,2.23,9.64,9.65,0.01,False
MSFT,2023-06-30,2.69,9.69,9.68,0.01,False
MSFT,2024-06-30,2.95,11.81,11.8,0.01,False
MSFT,2025-06-30,3.65,13.64,13.64,0.0,False
MSFT,2026-06-30,4.81,17.96,17.95,0.01,False
MSGS,2016-06-30,-2.39,-3.18,-3.12,0.06,False
MSGS,2017-06-30,-3.6,-3.14,-3.05,0.09,False
MSGS,2018-06-30,-1.9,5.97,5.94,0.03,False
MSGS,2019-06-30,-3.03,0.51,0.48,0.03,False
MSGS,2020-06-30,-3.28,-7.63,-7.62,0.01,False
MSGS,2021-06-30,2.07,-0.57,-0.58,0.01,False
MSGS,2022-06-30,1.1,2.07,2.1,0.03,False
MSGS,2023-06-30,-0.38,1.91,1.89,0.02,False
MSGS,2024-06-30,1.05,2.42,2.44,0.02,False
MSGS,2025-06-30,-0.07,-0.92,-0.93,0.01,False
MSGS,2026-06-30,1.15,0.29,0.32,0.03,False
MSM,2015-08-29,0.96,3.73,3.74,0.01,False
MSM,2016-09-03,1.02,3.76,3.77,0.01,False
MSM,2017-09-02,1.07,4.04,4.05,0.01,False
MSM,2018-09-01,1.29,5.79,5.8,0.01,False
MSM,2019-08-31,1.2,5.21,5.2,0.01,False
MSM,2020-08-29,0.94,4.52,4.51,0.01,False
MSM,2021-08-28,1.18,3.87,3.87,0.0,False
MSM,2022-09-03,1.85,6.06,6.06,0.0,False
MSM,2023-09-02,1.55,6.1,6.11,0.01,False
MSM,2024-08-31,0.99,4.58,4.58,0.0,False
MSM,2025-08-30,1.01,3.56,3.57,0.01,False
MTCH,2014-12-31,0.74,4.61,4.68,0.07,False
MTCH,2015-12-31,-0.38,1.34,1.33,0.01,False
MTCH,2016-12-31,1.18,-0.69,-0.52,0.17,True
MTCH,2017-12-31,0.38,3.16,3.18,0.02,False
MTCH,2018-12-31,1.99,6.51,6.59,0.08,False
MTCH,2019-12-31,1.05,4.5,4.5,0.0,False
MTCH,2020-12-31,0.48,0.13,0.49,0.36,True
MTCH,2021-12-31,-0.62,0.84,0.93,0.09,True
MTCH,2022-12-31,0.3,1.23,1.24,0.01,False
MTCH,2023-12-31,0.81,2.28,2.26,0.02,False
MTCH,2024-12-31,0.59,2.02,2.02,0.0,False
MTCH,2025-12-31,0.83,2.38,2.38,0.0,False
MTDR,2014-12-31,0.63,1.54,1.56,0.02,False
MTDR,2015-12-31,-2.72,-8.15,-8.34,0.19,False
MTDR,2016-12-31,1.12,-1.16,-1.07,0.09,True
MTDR,2017-12-31,0.46,1.33,1.23,0.1,True
MTDR,2018-12-31,1.18,2.41,2.41,0.0,False
MTDR,2019-12-31,0.2,0.74,0.75,0.01,False
MTDR,2020-12-31,-0.78,-5.12,-5.11,0.01,False
MTDR,2021-12-31,1.79,4.9,4.91,0.01,False
MTDR,2022-12-31,2.1,10.12,10.11,0.01,False
MTDR,2023-12-31,2.12,7.05,7.05,0.0,False
MTDR,2024-12-31,1.7,7.13,7.14,0.01,False
MTDR,2025-12-31,1.55,6.1,6.09,0.01,False
MTG,2014-12-31,0.18,0.63,0.64,0.01,False
MTG,2015-12-31,0.23,2.61,2.6,0.01,False
MTG,2016-12-31,0.28,0.85,0.86,0.01,False
MTG,2017-12-31,0.08,0.95,0.95,0.0,False
MTG,2018-12-31,0.43,1.79,1.78,0.01,False
MTG,2019-12-31,0.49,1.86,1.85,0.01,False
MTG,2020-12-31,0.41,1.25,1.29,0.04,False
MTG,2021-12-31,0.52,1.85,1.85,0.0,False
MTG,2022-12-31,0.64,2.79,2.79,0.0,False
MTG,2023-12-31,0.66,2.49,2.49,0.0,False
MTG,2024-12-31,0.72,2.9,2.89,0.01,False
MTG,2025-12-31,0.75,3.14,3.14,0.0,False
MTH,2014-12-31,1.19,3.45,3.46,0.01,False
MTH,2015-12-31,1.26,3.09,3.09,0.0,False
MTH,2016-12-31,1.22,3.55,3.55,0.0,False
MTH,2017-12-31,0.86,3.42,3.41,0.01,False
MTH,2018-12-31,1.9,5.61,5.58,0.03,False
MTH,2019-12-31,2.67,6.42,6.42,0.0,False
MTH,2020-12-31,3.96,11.01,11.0,0.01,False
MTH,2021-12-31,6.25,19.3,19.29,0.01,False
MTH,2022-12-31,7.1,26.76,26.74,0.02,False
MTH,2023-12-31,5.39,19.93,19.93,0.0,False
MTH,2024-12-31,2.37,19.08,10.72,8.36,True
MTN,2015-07-31,-1.82,3.07,3.07,0.0,False
MTN,2016-07-31,-1.71,4.03,4.01,0.02,False
MTN,2017-07-31,-1.35,4.98,5.22,0.24,False
MTN,2018-07-31,-1.94,9.19,9.13,0.06,False
MTN,2019-07-31,-2.13,7.35,7.32,0.03,False
MTN,2020-07-31,-3.72,2.42,2.42,0.0,False
MTN,2021-07-31,-3.4,3.12,3.13,0.01,False
MTN,2022-07-31,-2.66,8.53,8.55,0.02,False
MTN,2023-07-31,-3.33,6.61,6.74,0.13,False
MTN,2024-07-31,-4.65,6.05,6.07,0.02,False
MTN,2025-07-31,-5.06,7.43,7.53,0.1,False
MTRN,2014-12-31,0.59,2.01,2.0,0.01,False
MTRN,2015-12-31,0.33,1.56,1.58,0.02,False
MTRN,2016-12-31,0.34,1.28,1.27,0.01,False
MTRN,2017-12-31,-0.4,0.57,0.56,0.01,False
MTRN,2018-12-31,-1.01,1.01,1.01,0.0,False
MTRN,2019-12-31,0.71,2.45,2.45,0.0,False
MTRN,2020-12-31,0.39,0.75,0.75,0.0,False
MTRN,2021-12-31,0.95,3.51,3.5,0.01,False
MTRN,2022-12-31,1.38,4.14,4.14,0.0,False
MTRN,2023-12-31,0.93,4.58,4.58,0.0,False
MTRN,2024-12-31,-2.34,0.28,0.28,0.0,False
MTRN,2025-12-31,0.31,3.59,3.58,0.01,False
MTSI,2014-10-03,0.31,-0.33,-0.33,0.0,False
MTSI,2015-10-02,1.06,0.93,0.95,0.02,False
MTSI,2016-09-30,0.1,-0.26,0.03,0.29,True
MTSI,2017-09-29,-0.17,-2.76,-2.79,0.03,False
MTSI,2018-09-28,-0.29,-2.68,-2.57,0.11,False
MTSI,2019-09-27,0.25,-5.85,-5.84,0.01,False
MTSI,2020-10-02,0.26,-0.82,-0.69,0.13,True
MTSI,2021-10-01,0.24,0.53,0.54,0.01,False
MTSI,2022-09-30,3.36,6.18,6.18,0.0,False
MTSI,2023-09-29,0.34,1.28,1.28,0.0,False
MTSI,2024-09-27,0.39,1.03,1.04,0.01,False
MTSI,2025-10-03,0.63,-0.77,-0.73,0.04,False
MTUS,2014-12-31,0.36,2.27,2.27,0.0,False
MTUS,2015-12-31,-0.55,-1.63,-1.63,0.0,False
MTUS,2016-12-31,-1.52,-2.39,-2.39,0.0,False
MTUS,2018-12-31,-0.91,-0.73,-0.71,0.02,False
MTUS,2019-12-31,-1.91,-2.47,-2.46,0.01,False
MTUS,2020-12-31,-0.28,-1.37,-1.38,0.01,False
MTUS,2021-12-31,1.07,3.19,3.18,0.01,False
MTUS,2022-12-31,-0.61,1.22,1.3,0.08,True
MTUS,2023-12-31,0.03,1.46,1.47,0.01,False
MTUS,2024-12-31,-0.54,-0.05,0.03,0.08,True
MTUS,2025-12-31,-0.37,-0.06,-0.03,0.03,False
MTX,2014-12-31,0.61,2.65,2.65,0.0,False
MTX,2015-12-31,0.48,3.08,3.08,0.0,False
MTX,2016-12-31,1.03,3.78,3.79,0.01,False
MTX,2017-12-31,2.13,5.48,5.48,0.0,False
MTX,2018-12-31,1.21,4.75,4.75,0.0,False
MTX,2019-12-31,0.84,3.78,3.78,0.0,False
MTX,2020-12-31,0.91,3.28,3.29,0.01,False
